comment,sadness,anger,confident,analytical
deleted one damn fine brit played by,0.586748,0.0,0.0,0.0
changed for past tense of his passing. or something. damn the grammer !,0.0,0.0,0.0,0.0
damn another one.,0.656552,0.0,0.0,0.0
rm bermudians pronounce their w as w damn americans burn in hell. you know nothing about bermuda.,0.619586,0.0,0.0,0.0
rm bermudians pronounce their w as w damn americans burn in hell. you know nothing about bermuda.,0.0,0.0,0.0,0.0
damn! the same link over and over.. removed,0.640202,0.0,0.0,0.0
yeah- i dont give a damn what yarf things you goddamn furfag.,0.905047,0.0,0.0,0.0
clarified uk usage of bloody as last revision by [[special:contributions/elzibobby22|elzibobby22]] changed goddamned to damn which could be confusing. not a revert.,0.0,0.0,0.0,0.0
actually the whole damn article is devoid of references.,0.0,0.0,0.874372,0.0
god damn this is some bad writing. the thing should probably be reorganized and rewritten but ive done all i can for now.,0.508289,0.0,0.0,0.0
god damn this is some bad writing. the thing should probably be reorganized and rewritten but ive done all i can for now.,0.0,0.0,0.0,0.0
link to the damn thing...,0.590838,0.0,0.0,0.0
 the best damn thing (2006&ndash;present) ,0.0,0.0,0.0,0.0
damn you ctrl-v,0.838969,0.0,0.0,0.0
whats the point of being able to update things like logos when somebody keeps changing them back to the old way even thought the facts are right in front of them when they watch the damn tv! jesus!!!,0.0,0.0,0.0,0.0
 los angeles county  pretty damn close where i live,0.0,0.0,0.0,0.0
damn! rv self,0.583583,0.0,0.0,0.0
image caption - damn i am lame. cant even recognize perspective distortion when i see it.,0.0,0.0,0.0,0.0
my own damn sp.,0.585052,0.0,0.0,0.0
 ukon  removing old image of sakon.jpg added ukon (naruto).jpg /i hope no retards (someguy0830 etc.) remove it for no damn reason!!!!!!!!!!!!!,0.0,0.0,0.0,0.0
[[wp:aes|\u2190]]replaced page with all of the wikimods are cena looooooovers!!! and homophobes..... damn you all.,0.626283,0.0,0.0,0.0
[[wp:aes|\u2190]]replaced page with all of the wikimods are cena looooooovers!!! and homophobes..... damn you all.,0.0,0.0,0.874372,0.0
[[wp:aes|\u2190]]replaced page with wooooooooooooooooooooooooooooooooooooooooooooooooo!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! the shitty cubs lost! a sweep! now what cubs fans? 100 years now. damn!,0.63866,0.0,0.0,0.0
added martina arroyo.hey i know you dont give a damn about me.its just... tell me baby\u2014how can i go on like this? what are you gonna do? what am i supposed to do with you? why did you act like that,0.678353,0.0,0.0,0.0
added martina arroyo.hey i know you dont give a damn about me.its just... tell me baby\u2014how can i go on like this? what are you gonna do? what am i supposed to do with you? why did you act like that,0.0,0.0,0.0,0.0
one theory among many. jose a. pascua read the damn article before editing!,0.0,0.0,0.0,0.0
too damn wordy! encyclopedia not legal treatise,0.849852,0.0,0.0,0.0
arragon per new penguin shakespeare damn it all.,0.0,0.0,0.898327,0.0
 media references/similarities  -put back the cave troll similarity. those two look damn alike,0.540224,0.0,0.0,0.0
check your damn facts.,0.722327,0.0,0.0,0.0
check your damn facts.,0.0,0.0,0.97759,0.0
check your damn facts.,0.0,0.0,0.0,0.920855
 campaign  damn edit conflicts,0.0,0.0,0.0,0.0
told the damn truth,0.706322,0.0,0.0,0.0
told the damn truth,0.0,0.0,0.898327,0.0
sounds damn stupid,0.894132,0.0,0.0,0.0
 external links  damn,0.577622,0.0,0.0,0.0
 the best damn thing (2007&ndash;present)  began.,0.0,0.0,0.0,0.0
lil stop damn it,0.704623,0.0,0.0,0.0
removed mention of sam falling over at attack of the show; no sources to state he was intoxicated... though its pretty damn likely.,0.0,0.0,0.0,0.0
removed mention of sam falling over at attack of the show; no sources to state he was intoxicated... though its pretty damn likely.,0.0,0.0,0.0,0.0
 recent and notable centralised issues  simplified the continually removed paragraphs so the damn vandal leaves it alone,0.653994,0.0,0.0,0.0
damn these edit conflicts!,0.613231,0.0,0.0,0.0
damn these edit conflicts!,0.0,0.0,0.0,0.0
revert vandalism by those damn evolutionists!!!!!!!!!!!!11111!,0.500129,0.0,0.0,0.0
this easter egg is actually notable enough to be included. damn! coverting to trivia section since the title implies cruft.,0.0,0.0,0.932568,0.0
this easter egg is actually notable enough to be included. damn! coverting to trivia section since the title implies cruft.,0.0,0.0,0.0,0.596122
[[wp:aes|\u2190]]replaced page with again its bogus!!!!! sshhitt fuck hole damn ass rapeing niiger vagina hole,0.79186,0.0,0.0,0.0
damn!,0.931034,0.0,0.0,0.0
added november... damn what a bad month,0.0,0.532647,0.0,0.0
rowton heath moved to fuck damn cunt bitch hell shit pussy rowton heath,0.911461,0.0,0.0,0.0
damn edit conflicts,0.598409,0.0,0.0,0.0
damn edit conflicts,0.0,0.0,0.0,0.0
this sample is totally lame - how many people have code2000 installed ? post a damn png,0.608145,0.0,0.0,0.0
this sample is totally lame - how many people have code2000 installed ? post a damn png,0.0,0.0,0.957479,0.0
ahh that damn link.,0.53841,0.0,0.0,0.0
damn we (ltwiki) need a bot to update all these articles with ltwiki ;),0.0,0.524473,0.0,0.0
damn we (ltwiki) need a bot to update all these articles with ltwiki ;),0.0,0.0,0.775702,0.0
[[wp:aes|\u2190]]replaced page with my milkshake brings all the civil rights to the girls. and damn right its better than yours.,0.0,0.0,0.916964,0.0
this is too damn confusing,0.564528,0.0,0.0,0.0
this is too damn confusing,0.0,0.0,0.0,0.0
removed obvious subjectiveness and hasting generalization. damn! developing stereotypes here? npov,0.689645,0.0,0.0,0.0
removed obvious subjectiveness and hasting generalization. damn! developing stereotypes here? npov,0.0,0.0,0.975399,0.0
damn this is a wierd fish. id like to find some non-copyright photos to share!,0.0,0.0,0.0,0.0
sega meganet moved to fuck damn cunt bitch hell shit pussy sega meganet,0.880326,0.0,0.0,0.0
 berets  damn apostrophes ;-),0.514613,0.0,0.0,0.0
 berets  damn apostrophes ;-),0.0,0.0,0.0,0.0
[[wp:aes|\u2190]]replaced page with pikachu says: fuck yall niggers jinx be god be a god damn racist. fuckin igger ass ho bag piece o shit i rape her with my large yellow dildo. but she black s...,0.720303,0.0,0.0,0.0
 the best damn thing (2007&ndash;present)  information on the producers can be easily seen by clicking on them.,0.0,0.0,0.0,0.0
 external links  i keep messing up the damn coding :x,0.519124,0.0,0.0,0.0
no no it has not stop falling into your delusions and read the damn notes that are two sentences above your post!,0.50009,0.0,0.0,0.0
[[wp:aes|\u2190]]replaced page with anna searson you are the must fuckiest person in the whole wide world. kill yourself and do us a favor. damn yourself to hell!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!...,0.56338,0.0,0.0,0.0
[[wp:aes|\u2190]]replaced page with anna searson you are the must fuckiest person in the whole wide world. kill yourself and do us a favor. damn yourself to hell!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!...,0.0,0.0,0.735152,0.0
i will fix these damn links! step 1 of about 5,0.0,0.0,0.0,0.0
ya damn right,0.689274,0.0,0.0,0.0
[[wp:aes|\u2190]]replaced page with damn hippys queefing up the place,0.516999,0.0,0.0,0.0
structure the god damn article.,0.587341,0.0,0.0,0.0
 damn (deviantart messaging network) ,0.594362,0.0,0.0,0.0
damn it man put this through spellcheck,0.729389,0.0,0.0,0.0
 advantages  theres no rdp _server_ for damn small linux,0.567566,0.0,0.0,0.0
 aircraft  gah the damn marchettis are still in service; add the learjet,0.558941,0.0,0.0,0.0
again. and charlemagne had the damn thing rewritten in proper latin anyway...,0.535944,0.0,0.0,0.0
no scapel is that damn big. it was a kunai.,0.682815,0.0,0.0,0.0
 the best damn thing (2007) ,0.0,0.0,0.0,0.0
may not be helpful but its damn amusing. xd,0.0,0.0,0.0,0.0
may not be helpful but its damn amusing. xd,0.0,0.0,0.0,0.0
rearranged some info; rv duplicate links; +info about dance competition; +headings; +awards; damn this girl is hot,0.0,0.0,0.0,0.0
rearranged some info; rv duplicate links; +info about dance competition; +headings; +awards; damn this girl is hot,0.0,0.0,0.0,0.0
rearranged some info; rv duplicate links; +info about dance competition; +headings; +awards; damn this girl is hot,0.0,0.0,0.0,0.743104
rv. your panoramic photo is too damn wide... height is not the issue width is. crop it down to something less wide and ill be more than happy to use it.,0.0,0.0,0.0,0.0
revert some kiddies screwing around - go do your damn homework :p,0.648814,0.0,0.0,0.0
revert some kiddies screwing around - go do your damn homework :p,0.0,0.0,0.0,0.0
[[wp:aes|\u2190]]replaced page with i will continue to vandalize until my ip is blocked from doing so. fuck shit ass cock mother fucker bitch damn rape nigger jew jew jew fuck shit shit ass shit coc...,0.837161,0.0,0.0,0.0
 personal life  heres your damn proof it was reported everywhere on the internet if you actually cared to look,0.0,0.0,0.783854,0.0
 the best damn thing (2007) ,0.0,0.0,0.0,0.0
rv damn save errors...,0.0,0.618889,0.0,0.0
this article looks more and more awful every time i look at it. why not actually say what the damn thing is before declaring it an urban legend? massive cleanup of references as well.,0.0,0.0,0.0,0.967356
this article looks more and more awful every time i look at it. why not actually say what the damn thing is before declaring it an urban legend? massive cleanup of references as well.,0.0,0.0,0.598607,0.0
rm the damn mention. i think he knows what damn means and in the context it looks like he couldnt grok hypocrite.,0.0,0.0,0.0,0.0
 further cautions: lies damn lies and statistics  correct attribution of quote,0.701586,0.0,0.0,0.0
 further cautions: lies damn lies and statistics  correct attribution of quote,0.0,0.0,0.579436,0.0
damn html,0.789488,0.0,0.0,0.0
clean up - some people are so desperate to get their own way that they dont give a damn what the article looks like,0.540078,0.0,0.0,0.0
clean up - some people are so desperate to get their own way that they dont give a damn what the article looks like,0.0,0.0,0.0,0.0
 host plants  these damn things love raspberry plants.,0.0,0.0,0.0,0.0
who gives a damn about ohio?,0.678753,0.0,0.0,0.0
who gives a damn about ohio?,0.0,0.0,0.0,0.0
stop removing this! and quit saying damn! its a very bad word!,0.65374,0.0,0.0,0.0
stop removing this! and quit saying damn! its a very bad word!,0.0,0.0,0.80026,0.0
tidying up weapons section. also would somebody please add some damn sources.,0.531393,0.0,0.0,0.0
tidying up weapons section. also would somebody please add some damn sources.,0.0,0.0,0.0,0.0
 current roster  damn you people are stupid. their third album currently titled tba is set to ber relased in 2007. yeah an album titled to be announced. only 3 shady albums for eminem.,0.0,0.670426,0.0,0.0
damn you you son of a bitch leave this page alone.,0.647689,0.0,0.0,0.0
damn you you son of a bitch leave this page alone.,0.0,0.500816,0.0,0.0
its a damn fictional virus. try to put things in perspective,0.0,0.0,0.0,0.0
tucker - rhymes with fucker. coincidence? damn its all just a little too easy.,0.596382,0.0,0.0,0.0
they are not reliable sources and its not presented in a npov way..! dont remove the god damn tag whats your problem?,0.6866,0.0,0.0,0.0
dude...ive seen the interview where she says that and she sounded pretty damn serious to me. btw i have a fabulous sense of humor.,0.0,0.0,0.0,0.0
dude...ive seen the interview where she says that and she sounded pretty damn serious to me. btw i have a fabulous sense of humor.,0.0,0.0,0.0,0.0
 the best damn thing (2007) ,0.0,0.0,0.0,0.0
god damn trolls....,0.781156,0.0,0.0,0.0
restoring npoved a bit. his refusal of kyoto is damn important okay?,0.526279,0.0,0.0,0.0
rv-this is really getting tiresome. why dont you start your own damn wiki page!?,0.636465,0.0,0.0,0.0
removed the phrase damn that bastard! under srv,0.681617,0.0,0.0,0.0
[[wp:aes|\u2190]]replaced page with damn. youre gone.,0.546825,0.0,0.0,0.0
damn tpoys,0.838969,0.0,0.0,0.0
 the best damn thing (2007) ,0.0,0.0,0.0,0.0
this is supposed to be an international encyclopedia god damn it.,0.639715,0.0,0.0,0.0
this is supposed to be an international encyclopedia god damn it.,0.0,0.0,0.0,0.0
damn screwup,0.838969,0.0,0.0,0.0
damn whoever wrote the section about colombia university didnt speak english. no caps no punctuation no spelling man that was an oddysey to fix,0.572634,0.0,0.0,0.0
damn whoever wrote the section about colombia university didnt speak english. no caps no punctuation no spelling man that was an oddysey to fix,0.0,0.0,0.0,0.0
sheesh. what is all the fuss with the stadiums in this damn infobox?!,0.597504,0.0,0.0,0.0
sheesh. what is all the fuss with the stadiums in this damn infobox?!,0.0,0.0,0.966751,0.0
 references  damn!,0.590329,0.0,0.0,0.0
merge damn it!,0.700882,0.0,0.0,0.0
 the best damn thing (2006&ndash;present) ,0.0,0.0,0.0,0.0
[[wp:aes|\u2190]]replaced page with fuck this school. fuck the world. up your old aged- wizard sleeve vagina-------wikipedia. go kill ur damn website. jjjjjjjjjjjjiiiiiiiiiiiiihhhhhhhhhhhhhhhhhaaaaaa...,0.767349,0.0,0.0,0.0
removed some pov split off a section that should be by itself. now the 2 damn sentences both have important and influential in them -- could someone rewrite this?,0.597351,0.0,0.0,0.0
removed some pov split off a section that should be by itself. now the 2 damn sentences both have important and influential in them -- could someone rewrite this?,0.0,0.0,0.0,0.0
 other issues  damn dead links,0.564394,0.0,0.0,0.0
 other issues  damn dead links,0.0,0.543846,0.0,0.0
damn vandals!!!!,0.875771,0.0,0.0,0.0
no pok\u00e9mon is not a comedy. i can ensure you its a damn serious show. of course it can have funny scenes but that doesnt make it comedy. in fact a lot of non-comedy shows (like [[charmed]]) have..,0.0,0.0,0.0,0.0
no pok\u00e9mon is not a comedy. i can ensure you its a damn serious show. of course it can have funny scenes but that doesnt make it comedy. in fact a lot of non-comedy shows (like [[charmed]]) have..,0.0,0.0,0.843719,0.0
